timestamp,id,dist,response,button1,button2,stim1,place,frame,F0_step,VOT_step,trial_type,subjectGroup,word_pair,button1_voice,button2_voice,response_bin,response_num
57105,6147c5874b61952e42e9b2bd,canonical,1,gill,kill,GK_ill_F0_2_VOT_2,GK,ill,2,2,train,1,GK_ill,voiced,voiceless,voiced,0
58347,6147c5874b61952e42e9b2bd,canonical,1,dill,till,DT_ill_F0_2_VOT_1,DT,ill,2,1,train,1,DT_ill,voiced,voiceless,voiced,0
59557,6147c5874b61952e42e9b2bd,canonical,2,kill,gill,GK_ill_F0_1_VOT_2,GK,ill,1,2,train,1,GK_ill,voiceless,voiced,voiced,0
60585,6147c5874b61952e42e9b2bd,canonical,1,dill,till,DT_ill_F0_2_VOT_2,DT,ill,2,2,train,1,DT_ill,voiced,voiceless,voiced,0
61505,6147c5874b61952e42e9b2bd,canonical,1,dill,till,DT_ill_F0_2_VOT_1,DT,ill,2,1,train,1,DT_ill,voiced,voiceless,voiced,0
62599,6147c5874b61952e42e9b2bd,canonical,1,pill,bill,BP_ill_F0_9_VOT_5,BP,ill,9,5,test,1,BP_ill,voiceless,voiced,voiceless,1
63603,6147c5874b61952e42e9b2bd,canonical,1,pill,bill,BP_ill_F0_9_VOT_5,BP,ill,9,5,test,1,BP_ill,voiceless,voiced,voiceless,1
64662,6147c5874b61952e42e9b2bd,canonical,2,dill,till,DT_ill_F0_9_VOT_8,DT,ill,9,8,train,1,DT_ill,voiced,voiceless,voiceless,1
65856,6147c5874b61952e42e9b2bd,canonical,2,bill,pill,BP_ill_F0_1_VOT_5,BP,ill,1,5,test,1,BP_ill,voiced,voiceless,voiceless,1
66891,6147c5874b61952e42e9b2bd,canonical,1,bill,pill,BP_ill_F0_1_VOT_5,BP,ill,1,5,test,1,BP_ill,voiced,voiceless,voiced,0
68014,6147c5874b61952e42e9b2bd,canonical,2,kill,gill,GK_ill_F0_1_VOT_2,GK,ill,1,2,train,1,GK_ill,voiceless,voiced,voiced,0
69153,6147c5874b61952e42e9b2bd,canonical,2,till,dill,DT_ill_F0_1_VOT_2,DT,ill,1,2,train,1,DT_ill,voiceless,voiced,voiced,0
70161,6147c5874b61952e42e9b2bd,canonical,2,kill,gill,GK_ill_F0_1_VOT_2,GK,ill,1,2,train,1,GK_ill,voiceless,voiced,voiced,0
71173,6147c5874b61952e42e9b2bd,canonical,1,pill,bill,BP_ill_F0_9_VOT_5,BP,ill,9,5,test,1,BP_ill,voiceless,voiced,voiceless,1
72170,6147c5874b61952e42e9b2bd,canonical,1,till,dill,DT_ill_F0_8_VOT_9,DT,ill,8,9,train,1,DT_ill,voiceless,voiced,voiceless,1
73556,6147c5874b61952e42e9b2bd,canonical,2,bill,pill,BP_ill_F0_1_VOT_5,BP,ill,1,5,test,1,BP_ill,voiced,voiceless,voiceless,1
74601,6147c5874b61952e42e9b2bd,canonical,2,dill,till,DT_ill_F0_7_VOT_8,DT,ill,7,8,train,1,DT_ill,voiced,voiceless,voiceless,1
75691,6147c5874b61952e42e9b2bd,canonical,1,till,dill,DT_ill_F0_8_VOT_7,DT,ill,8,7,train,1,DT_ill,voiceless,voiced,voiceless,1
76755,6147c5874b61952e42e9b2bd,canonical,1,till,dill,DT_ill_F0_8_VOT_7,DT,ill,8,7,train,1,DT_ill,voiceless,voiced,voiceless,1
78050,6147c5874b61952e42e9b2bd,canonical,1,gill,kill,GK_ill_F0_2_VOT_2,GK,ill,2,2,train,1,GK_ill,voiced,voiceless,voiced,0
79199,6147c5874b61952e42e9b2bd,canonical,2,bill,pill,BP_ill_F0_1_VOT_5,BP,ill,1,5,test,1,BP_ill,voiced,voiceless,voiceless,1
80418,6147c5874b61952e42e9b2bd,canonical,1,kill,gill,GK_ill_F0_8_VOT_8,GK,ill,8,8,train,1,GK_ill,voiceless,voiced,voiceless,1
81447,6147c5874b61952e42e9b2bd,canonical,1,till,dill,DT_ill_F0_8_VOT_9,DT,ill,8,9,train,1,DT_ill,voiceless,voiced,voiceless,1
82425,6147c5874b61952e42e9b2bd,canonical,1,pill,bill,BP_ill_F0_9_VOT_5,BP,ill,9,5,test,1,BP_ill,voiceless,voiced,voiceless,1
83321,6147c5874b61952e42e9b2bd,canonical,1,pill,bill,BP_ill_F0_9_VOT_5,BP,ill,9,5,test,1,BP_ill,voiceless,voiced,voiceless,1
84485,6147c5874b61952e42e9b2bd,canonical,1,bill,pill,BP_ill_F0_1_VOT_5,BP,ill,1,5,test,1,BP_ill,voiced,voiceless,voiced,0
85622,6147c5874b61952e42e9b2bd,canonical,2,kill,gill,GK_ill_F0_3_VOT_2,GK,ill,3,2,train,1,GK_ill,voiceless,voiced,voiced,0
86609,6147c5874b61952e42e9b2bd,canonical,1,bill,pill,BP_ill_F0_1_VOT_5,BP,ill,1,5,test,1,BP_ill,voiced,voiceless,voiced,0
87654,6147c5874b61952e42e9b2bd,canonical,1,dill,till,DT_ill_F0_2_VOT_1,DT,ill,2,1,train,1,DT_ill,voiced,voiceless,voiced,0
88859,6147c5874b61952e42e9b2bd,canonical,1,kill,gill,GK_ill_F0_8_VOT_8,GK,ill,8,8,train,1,GK_ill,voiceless,voiced,voiceless,1
89945,6147c5874b61952e42e9b2bd,canonical,1,gill,kill,GK_ill_F0_2_VOT_2,GK,ill,2,2,train,1,GK_ill,voiced,voiceless,voiced,0
91117,6147c5874b61952e42e9b2bd,canonical,2,till,dill,DT_ill_F0_3_VOT_2,DT,ill,3,2,train,1,DT_ill,voiceless,voiced,voiced,0
92054,6147c5874b61952e42e9b2bd,canonical,1,till,dill,DT_ill_F0_8_VOT_9,DT,ill,8,9,train,1,DT_ill,voiceless,voiced,voiceless,1
93094,6147c5874b61952e42e9b2bd,canonical,2,till,dill,DT_ill_F0_1_VOT_2,DT,ill,1,2,train,1,DT_ill,voiceless,voiced,voiced,0
94466,6147c5874b61952e42e9b2bd,canonical,1,bill,pill,BP_ill_F0_1_VOT_5,BP,ill,1,5,test,1,BP_ill,voiced,voiceless,voiced,0
95489,6147c5874b61952e42e9b2bd,canonical,2,dill,till,DT_ill_F0_9_VOT_8,DT,ill,9,8,train,1,DT_ill,voiced,voiceless,voiceless,1
96480,6147c5874b61952e42e9b2bd,canonical,1,bill,pill,BP_ill_F0_1_VOT_5,BP,ill,1,5,test,1,BP_ill,voiced,voiceless,voiced,0
97589,6147c5874b61952e42e9b2bd,canonical,1,pill,bill,BP_ill_F0_9_VOT_5,BP,ill,9,5,test,1,BP_ill,voiceless,voiced,voiceless,1
98635,6147c5874b61952e42e9b2bd,canonical,1,pill,bill,BP_ill_F0_9_VOT_5,BP,ill,9,5,test,1,BP_ill,voiceless,voiced,voiceless,1
99521,6147c5874b61952e42e9b2bd,canonical,1,pill,bill,BP_ill_F0_9_VOT_5,BP,ill,9,5,test,1,BP_ill,voiceless,voiced,voiceless,1
100599,6147c5874b61952e42e9b2bd,canonical,2,bill,pill,BP_ill_F0_1_VOT_5,BP,ill,1,5,test,1,BP_ill,voiced,voiceless,voiceless,1
101529,6147c5874b61952e42e9b2bd,canonical,1,bill,pill,BP_ill_F0_1_VOT_5,BP,ill,1,5,test,1,BP_ill,voiced,voiceless,voiced,0
102420,6147c5874b61952e42e9b2bd,canonical,1,bill,pill,BP_ill_F0_1_VOT_5,BP,ill,1,5,test,1,BP_ill,voiced,voiceless,voiced,0
103438,6147c5874b61952e42e9b2bd,canonical,1,kill,gill,GK_ill_F0_8_VOT_8,GK,ill,8,8,train,1,GK_ill,voiceless,voiced,voiceless,1
104626,6147c5874b61952e42e9b2bd,canonical,2,kill,gill,GK_ill_F0_1_VOT_2,GK,ill,1,2,train,1,GK_ill,voiceless,voiced,voiced,0
106117,6147c5874b61952e42e9b2bd,canonical,1,pill,bill,BP_ill_F0_9_VOT_5,BP,ill,9,5,test,1,BP_ill,voiceless,voiced,voiceless,1
107597,6147c5874b61952e42e9b2bd,canonical,1,gill,kill,GK_ill_F0_2_VOT_1,GK,ill,2,1,train,1,GK_ill,voiced,voiceless,voiced,0
109119,6147c5874b61952e42e9b2bd,canonical,1,pill,bill,BP_ill_F0_9_VOT_5,BP,ill,9,5,test,1,BP_ill,voiceless,voiced,voiceless,1
110415,6147c5874b61952e42e9b2bd,canonical,2,kill,gill,GK_ill_F0_8_VOT_9,GK,ill,8,9,train,1,GK_ill,voiceless,voiced,voiced,0
111528,6147c5874b61952e42e9b2bd,canonical,1,till,dill,DT_ill_F0_8_VOT_8,DT,ill,8,8,train,1,DT_ill,voiceless,voiced,voiceless,1
112503,6147c5874b61952e42e9b2bd,canonical,1,pill,bill,BP_ill_F0_9_VOT_5,BP,ill,9,5,test,1,BP_ill,voiceless,voiced,voiceless,1
113628,6147c5874b61952e42e9b2bd,canonical,1,bill,pill,BP_ill_F0_1_VOT_5,BP,ill,1,5,test,1,BP_ill,voiced,voiceless,voiced,0
114651,6147c5874b61952e42e9b2bd,canonical,1,pill,bill,BP_ill_F0_9_VOT_5,BP,ill,9,5,test,1,BP_ill,voiceless,voiced,voiceless,1
115702,6147c5874b61952e42e9b2bd,canonical,1,till,dill,DT_ill_F0_8_VOT_8,DT,ill,8,8,train,1,DT_ill,voiceless,voiced,voiceless,1
116938,6147c5874b61952e42e9b2bd,canonical,1,dill,till,DT_ill_F0_2_VOT_3,DT,ill,2,3,train,1,DT_ill,voiced,voiceless,voiced,0
117971,6147c5874b61952e42e9b2bd,canonical,1,till,dill,DT_ill_F0_8_VOT_7,DT,ill,8,7,train,1,DT_ill,voiceless,voiced,voiceless,1
119002,6147c5874b61952e42e9b2bd,canonical,2,till,dill,DT_ill_F0_1_VOT_2,DT,ill,1,2,train,1,DT_ill,voiceless,voiced,voiced,0
119937,6147c5874b61952e42e9b2bd,canonical,1,till,dill,DT_ill_F0_8_VOT_8,DT,ill,8,8,train,1,DT_ill,voiceless,voiced,voiceless,1
120986,6147c5874b61952e42e9b2bd,canonical,1,till,dill,DT_ill_F0_8_VOT_7,DT,ill,8,7,train,1,DT_ill,voiceless,voiced,voiceless,1
122052,6147c5874b61952e42e9b2bd,canonical,1,gill,kill,GK_ill_F0_2_VOT_3,GK,ill,2,3,train,1,GK_ill,voiced,voiceless,voiced,0
123066,6147c5874b61952e42e9b2bd,canonical,2,dill,till,DT_ill_F0_7_VOT_8,DT,ill,7,8,train,1,DT_ill,voiced,voiceless,voiceless,1
123959,6147c5874b61952e42e9b2bd,canonical,1,gill,kill,GK_ill_F0_2_VOT_1,GK,ill,2,1,train,1,GK_ill,voiced,voiceless,voiced,0
124812,6147c5874b61952e42e9b2bd,canonical,1,gill,kill,GK_ill_F0_2_VOT_3,GK,ill,2,3,train,1,GK_ill,voiced,voiceless,voiced,0
125806,6147c5874b61952e42e9b2bd,canonical,1,till,dill,DT_ill_F0_8_VOT_7,DT,ill,8,7,train,1,DT_ill,voiceless,voiced,voiceless,1
126813,6147c5874b61952e42e9b2bd,canonical,2,bill,pill,BP_ill_F0_1_VOT_5,BP,ill,1,5,test,1,BP_ill,voiced,voiceless,voiceless,1
127932,6147c5874b61952e42e9b2bd,canonical,1,dill,till,DT_ill_F0_2_VOT_1,DT,ill,2,1,train,1,DT_ill,voiced,voiceless,voiced,0
129184,6147c5874b61952e42e9b2bd,canonical,2,till,dill,DT_ill_F0_1_VOT_2,DT,ill,1,2,train,1,DT_ill,voiceless,voiced,voiced,0
130645,6147c5874b61952e42e9b2bd,canonical,1,gill,kill,GK_ill_F0_2_VOT_3,GK,ill,2,3,train,1,GK_ill,voiced,voiceless,voiced,0
132100,6147c5874b61952e42e9b2bd,canonical,2,till,dill,DT_ill_F0_3_VOT_2,DT,ill,3,2,train,1,DT_ill,voiceless,voiced,voiced,0
133188,6147c5874b61952e42e9b2bd,canonical,1,kill,gill,GK_ill_F0_8_VOT_7,GK,ill,8,7,train,1,GK_ill,voiceless,voiced,voiceless,1
134453,6147c5874b61952e42e9b2bd,canonical,1,pill,bill,BP_ill_F0_9_VOT_5,BP,ill,9,5,test,1,BP_ill,voiceless,voiced,voiceless,1
135551,6147c5874b61952e42e9b2bd,canonical,2,dill,till,DT_ill_F0_9_VOT_8,DT,ill,9,8,train,1,DT_ill,voiced,voiceless,voiceless,1
136554,6147c5874b61952e42e9b2bd,canonical,2,dill,till,DT_ill_F0_9_VOT_8,DT,ill,9,8,train,1,DT_ill,voiced,voiceless,voiceless,1
137635,6147c5874b61952e42e9b2bd,canonical,1,kill,gill,GK_ill_F0_8_VOT_8,GK,ill,8,8,train,1,GK_ill,voiceless,voiced,voiceless,1
138619,6147c5874b61952e42e9b2bd,canonical,1,kill,gill,GK_ill_F0_8_VOT_7,GK,ill,8,7,train,1,GK_ill,voiceless,voiced,voiceless,1
139667,6147c5874b61952e42e9b2bd,canonical,1,till,dill,DT_ill_F0_8_VOT_9,DT,ill,8,9,train,1,DT_ill,voiceless,voiced,voiceless,1
140673,6147c5874b61952e42e9b2bd,canonical,1,gill,kill,GK_ill_F0_2_VOT_1,GK,ill,2,1,train,1,GK_ill,voiced,voiceless,voiced,0
141691,6147c5874b61952e42e9b2bd,canonical,2,dill,till,DT_ill_F0_7_VOT_8,DT,ill,7,8,train,1,DT_ill,voiced,voiceless,voiceless,1
142830,6147c5874b61952e42e9b2bd,canonical,1,gill,kill,GK_ill_F0_2_VOT_1,GK,ill,2,1,train,1,GK_ill,voiced,voiceless,voiced,0
144012,6147c5874b61952e42e9b2bd,canonical,2,till,dill,DT_ill_F0_1_VOT_2,DT,ill,1,2,train,1,DT_ill,voiceless,voiced,voiced,0
145074,6147c5874b61952e42e9b2bd,canonical,1,till,dill,DT_ill_F0_8_VOT_7,DT,ill,8,7,train,1,DT_ill,voiceless,voiced,voiceless,1
146755,6147c5874b61952e42e9b2bd,canonical,1,bill,pill,BP_ill_F0_1_VOT_5,BP,ill,1,5,test,1,BP_ill,voiced,voiceless,voiced,0
147833,6147c5874b61952e42e9b2bd,canonical,1,pill,bill,BP_ill_F0_9_VOT_5,BP,ill,9,5,test,1,BP_ill,voiceless,voiced,voiceless,1
148898,6147c5874b61952e42e9b2bd,canonical,1,till,dill,DT_ill_F0_8_VOT_8,DT,ill,8,8,train,1,DT_ill,voiceless,voiced,voiceless,1
149862,6147c5874b61952e42e9b2bd,canonical,1,till,dill,DT_ill_F0_8_VOT_9,DT,ill,8,9,train,1,DT_ill,voiceless,voiced,voiceless,1
150949,6147c5874b61952e42e9b2bd,canonical,2,gill,kill,GK_ill_F0_9_VOT_8,GK,ill,9,8,train,1,GK_ill,voiced,voiceless,voiceless,1
152052,6147c5874b61952e42e9b2bd,canonical,1,pill,bill,BP_ill_F0_9_VOT_5,BP,ill,9,5,test,1,BP_ill,voiceless,voiced,voiceless,1
153214,6147c5874b61952e42e9b2bd,canonical,2,till,dill,DT_ill_F0_3_VOT_2,DT,ill,3,2,train,1,DT_ill,voiceless,voiced,voiced,0
154307,6147c5874b61952e42e9b2bd,canonical,2,dill,till,DT_ill_F0_7_VOT_8,DT,ill,7,8,train,1,DT_ill,voiced,voiceless,voiceless,1
155437,6147c5874b61952e42e9b2bd,canonical,1,bill,pill,BP_ill_F0_1_VOT_5,BP,ill,1,5,test,1,BP_ill,voiced,voiceless,voiced,0
156521,6147c5874b61952e42e9b2bd,canonical,1,dill,till,DT_ill_F0_2_VOT_3,DT,ill,2,3,train,1,DT_ill,voiced,voiceless,voiced,0
157845,6147c5874b61952e42e9b2bd,canonical,1,kill,gill,GK_ill_F0_8_VOT_7,GK,ill,8,7,train,1,GK_ill,voiceless,voiced,voiceless,1
158944,6147c5874b61952e42e9b2bd,canonical,1,till,dill,DT_ill_F0_8_VOT_9,DT,ill,8,9,train,1,DT_ill,voiceless,voiced,voiceless,1
160006,6147c5874b61952e42e9b2bd,canonical,1,dill,till,DT_ill_F0_2_VOT_1,DT,ill,2,1,train,1,DT_ill,voiced,voiceless,voiced,0
161199,6147c5874b61952e42e9b2bd,canonical,1,till,dill,DT_ill_F0_8_VOT_7,DT,ill,8,7,train,1,DT_ill,voiceless,voiced,voiceless,1
162288,6147c5874b61952e42e9b2bd,canonical,1,dill,till,DT_ill_F0_2_VOT_2,DT,ill,2,2,train,1,DT_ill,voiced,voiceless,voiced,0
163236,6147c5874b61952e42e9b2bd,canonical,1,dill,till,DT_ill_F0_2_VOT_3,DT,ill,2,3,train,1,DT_ill,voiced,voiceless,voiced,0
164328,6147c5874b61952e42e9b2bd,canonical,2,kill,gill,GK_ill_F0_3_VOT_2,GK,ill,3,2,train,1,GK_ill,voiceless,voiced,voiced,0
165508,6147c5874b61952e42e9b2bd,canonical,1,pill,bill,BP_ill_F0_9_VOT_5,BP,ill,9,5,test,1,BP_ill,voiceless,voiced,voiceless,1
166945,6147c5874b61952e42e9b2bd,canonical,1,dill,till,DT_ill_F0_2_VOT_1,DT,ill,2,1,train,1,DT_ill,voiced,voiceless,voiced,0
168183,6147c5874b61952e42e9b2bd,canonical,2,bill,pill,BP_ill_F0_1_VOT_5,BP,ill,1,5,test,1,BP_ill,voiced,voiceless,voiceless,1
169238,6147c5874b61952e42e9b2bd,canonical,1,till,dill,DT_ill_F0_8_VOT_8,DT,ill,8,8,train,1,DT_ill,voiceless,voiced,voiceless,1
170202,6147c5874b61952e42e9b2bd,canonical,1,till,dill,DT_ill_F0_8_VOT_7,DT,ill,8,7,train,1,DT_ill,voiceless,voiced,voiceless,1
171965,6147c5874b61952e42e9b2bd,canonical,1,pill,bill,BP_ill_F0_9_VOT_5,BP,ill,9,5,test,1,BP_ill,voiceless,voiced,voiceless,1
172999,6147c5874b61952e42e9b2bd,canonical,1,pill,bill,BP_ill_F0_9_VOT_5,BP,ill,9,5,test,1,BP_ill,voiceless,voiced,voiceless,1
173976,6147c5874b61952e42e9b2bd,canonical,1,bill,pill,BP_ill_F0_1_VOT_5,BP,ill,1,5,test,1,BP_ill,voiced,voiceless,voiced,0
175149,6147c5874b61952e42e9b2bd,canonical,2,pill,bill,BP_ill_F0_9_VOT_5,BP,ill,9,5,test,1,BP_ill,voiceless,voiced,voiced,0
176144,6147c5874b61952e42e9b2bd,canonical,1,bill,pill,BP_ill_F0_1_VOT_5,BP,ill,1,5,test,1,BP_ill,voiced,voiceless,voiced,0
177284,6147c5874b61952e42e9b2bd,canonical,2,pill,bill,BP_ill_F0_9_VOT_5,BP,ill,9,5,test,1,BP_ill,voiceless,voiced,voiced,0
178267,6147c5874b61952e42e9b2bd,canonical,1,kill,gill,GK_ill_F0_3_VOT_2,GK,ill,3,2,train,1,GK_ill,voiceless,voiced,voiceless,1
179797,6147c5874b61952e42e9b2bd,canonical,2,till,dill,DT_ill_F0_1_VOT_2,DT,ill,1,2,train,1,DT_ill,voiceless,voiced,voiced,0
180884,6147c5874b61952e42e9b2bd,canonical,1,pill,bill,BP_ill_F0_9_VOT_5,BP,ill,9,5,test,1,BP_ill,voiceless,voiced,voiceless,1
181807,6147c5874b61952e42e9b2bd,canonical,1,dill,till,DT_ill_F0_2_VOT_1,DT,ill,2,1,train,1,DT_ill,voiced,voiceless,voiced,0
182895,6147c5874b61952e42e9b2bd,canonical,1,bill,pill,BP_ill_F0_1_VOT_5,BP,ill,1,5,test,1,BP_ill,voiced,voiceless,voiced,0
183854,6147c5874b61952e42e9b2bd,canonical,1,dill,till,DT_ill_F0_2_VOT_3,DT,ill,2,3,train,1,DT_ill,voiced,voiceless,voiced,0
184841,6147c5874b61952e42e9b2bd,canonical,1,gill,kill,GK_ill_F0_2_VOT_2,GK,ill,2,2,train,1,GK_ill,voiced,voiceless,voiced,0
185920,6147c5874b61952e42e9b2bd,canonical,2,gill,kill,GK_ill_F0_7_VOT_8,GK,ill,7,8,train,1,GK_ill,voiced,voiceless,voiceless,1
187064,6147c5874b61952e42e9b2bd,canonical,1,bill,pill,BP_ill_F0_1_VOT_5,BP,ill,1,5,test,1,BP_ill,voiced,voiceless,voiced,0
188127,6147c5874b61952e42e9b2bd,canonical,1,dill,till,DT_ill_F0_2_VOT_3,DT,ill,2,3,train,1,DT_ill,voiced,voiceless,voiced,0
189178,6147c5874b61952e42e9b2bd,canonical,1,pill,bill,BP_ill_F0_9_VOT_5,BP,ill,9,5,test,1,BP_ill,voiceless,voiced,voiceless,1
190172,6147c5874b61952e42e9b2bd,canonical,1,dill,till,DT_ill_F0_2_VOT_3,DT,ill,2,3,train,1,DT_ill,voiced,voiceless,voiced,0
191118,6147c5874b61952e42e9b2bd,canonical,1,pill,bill,BP_ill_F0_9_VOT_5,BP,ill,9,5,test,1,BP_ill,voiceless,voiced,voiceless,1
192049,6147c5874b61952e42e9b2bd,canonical,1,pill,bill,BP_ill_F0_9_VOT_5,BP,ill,9,5,test,1,BP_ill,voiceless,voiced,voiceless,1
193065,6147c5874b61952e42e9b2bd,canonical,2,gill,kill,GK_ill_F0_9_VOT_8,GK,ill,9,8,train,1,GK_ill,voiced,voiceless,voiceless,1
194087,6147c5874b61952e42e9b2bd,canonical,1,gill,kill,GK_ill_F0_2_VOT_2,GK,ill,2,2,train,1,GK_ill,voiced,voiceless,voiced,0
195245,6147c5874b61952e42e9b2bd,canonical,1,pill,bill,BP_ill_F0_9_VOT_5,BP,ill,9,5,test,1,BP_ill,voiceless,voiced,voiceless,1
196273,6147c5874b61952e42e9b2bd,canonical,1,gill,kill,GK_ill_F0_2_VOT_1,GK,ill,2,1,train,1,GK_ill,voiced,voiceless,voiced,0
197291,6147c5874b61952e42e9b2bd,canonical,1,kill,gill,GK_ill_F0_8_VOT_8,GK,ill,8,8,train,1,GK_ill,voiceless,voiced,voiceless,1
198308,6147c5874b61952e42e9b2bd,canonical,1,gill,kill,GK_ill_F0_2_VOT_1,GK,ill,2,1,train,1,GK_ill,voiced,voiceless,voiced,0
199337,6147c5874b61952e42e9b2bd,canonical,2,gill,kill,GK_ill_F0_9_VOT_8,GK,ill,9,8,train,1,GK_ill,voiced,voiceless,voiceless,1
200310,6147c5874b61952e42e9b2bd,canonical,1,pill,bill,BP_ill_F0_9_VOT_5,BP,ill,9,5,test,1,BP_ill,voiceless,voiced,voiceless,1
201334,6147c5874b61952e42e9b2bd,canonical,1,pill,bill,BP_ill_F0_9_VOT_5,BP,ill,9,5,test,1,BP_ill,voiceless,voiced,voiceless,1
202392,6147c5874b61952e42e9b2bd,canonical,1,gill,kill,GK_ill_F0_2_VOT_3,GK,ill,2,3,train,1,GK_ill,voiced,voiceless,voiced,0
203305,6147c5874b61952e42e9b2bd,canonical,1,gill,kill,GK_ill_F0_2_VOT_2,GK,ill,2,2,train,1,GK_ill,voiced,voiceless,voiced,0
204406,6147c5874b61952e42e9b2bd,canonical,1,pill,bill,BP_ill_F0_9_VOT_5,BP,ill,9,5,test,1,BP_ill,voiceless,voiced,voiceless,1
205405,6147c5874b61952e42e9b2bd,canonical,1,kill,gill,GK_ill_F0_8_VOT_8,GK,ill,8,8,train,1,GK_ill,voiceless,voiced,voiceless,1
206599,6147c5874b61952e42e9b2bd,canonical,1,pill,bill,BP_ill_F0_9_VOT_5,BP,ill,9,5,test,1,BP_ill,voiceless,voiced,voiceless,1
207716,6147c5874b61952e42e9b2bd,canonical,1,gill,kill,GK_ill_F0_2_VOT_2,GK,ill,2,2,train,1,GK_ill,voiced,voiceless,voiced,0
208734,6147c5874b61952e42e9b2bd,canonical,2,dill,till,DT_ill_F0_9_VOT_8,DT,ill,9,8,train,1,DT_ill,voiced,voiceless,voiceless,1
210238,6147c5874b61952e42e9b2bd,canonical,1,bill,pill,BP_ill_F0_1_VOT_5,BP,ill,1,5,test,1,BP_ill,voiced,voiceless,voiced,0
211920,6147c5874b61952e42e9b2bd,canonical,2,kill,gill,GK_ill_F0_1_VOT_2,GK,ill,1,2,train,1,GK_ill,voiceless,voiced,voiced,0
212947,6147c5874b61952e42e9b2bd,canonical,1,dill,till,DT_ill_F0_2_VOT_2,DT,ill,2,2,train,1,DT_ill,voiced,voiceless,voiced,0
213997,6147c5874b61952e42e9b2bd,canonical,2,dill,till,DT_ill_F0_7_VOT_8,DT,ill,7,8,train,1,DT_ill,voiced,voiceless,voiceless,1
215045,6147c5874b61952e42e9b2bd,canonical,1,till,dill,DT_ill_F0_8_VOT_8,DT,ill,8,8,train,1,DT_ill,voiceless,voiced,voiceless,1
216065,6147c5874b61952e42e9b2bd,canonical,2,kill,gill,GK_ill_F0_8_VOT_8,GK,ill,8,8,train,1,GK_ill,voiceless,voiced,voiced,0
217262,6147c5874b61952e42e9b2bd,canonical,1,dill,till,DT_ill_F0_2_VOT_2,DT,ill,2,2,train,1,DT_ill,voiced,voiceless,voiced,0
219895,6147c5874b61952e42e9b2bd,canonical,1,kill,gill,GK_ill_F0_3_VOT_2,GK,ill,3,2,train,1,GK_ill,voiceless,voiced,voiceless,1
220920,6147c5874b61952e42e9b2bd,canonical,1,pill,bill,BP_ill_F0_9_VOT_5,BP,ill,9,5,test,1,BP_ill,voiceless,voiced,voiceless,1
221926,6147c5874b61952e42e9b2bd,canonical,1,kill,gill,GK_ill_F0_8_VOT_7,GK,ill,8,7,train,1,GK_ill,voiceless,voiced,voiceless,1
222944,6147c5874b61952e42e9b2bd,canonical,1,gill,kill,GK_ill_F0_2_VOT_3,GK,ill,2,3,train,1,GK_ill,voiced,voiceless,voiced,0
224040,6147c5874b61952e42e9b2bd,canonical,2,dill,till,DT_ill_F0_9_VOT_8,DT,ill,9,8,train,1,DT_ill,voiced,voiceless,voiceless,1
225491,6147c5874b61952e42e9b2bd,canonical,1,bill,pill,BP_ill_F0_1_VOT_5,BP,ill,1,5,test,1,BP_ill,voiced,voiceless,voiced,0
226566,6147c5874b61952e42e9b2bd,canonical,1,kill,gill,GK_ill_F0_8_VOT_7,GK,ill,8,7,train,1,GK_ill,voiceless,voiced,voiceless,1
228126,6147c5874b61952e42e9b2bd,canonical,2,kill,gill,GK_ill_F0_3_VOT_2,GK,ill,3,2,train,1,GK_ill,voiceless,voiced,voiced,0
229340,6147c5874b61952e42e9b2bd,canonical,1,kill,gill,GK_ill_F0_8_VOT_9,GK,ill,8,9,train,1,GK_ill,voiceless,voiced,voiceless,1
230595,6147c5874b61952e42e9b2bd,canonical,2,kill,gill,GK_ill_F0_3_VOT_2,GK,ill,3,2,train,1,GK_ill,voiceless,voiced,voiced,0
231842,6147c5874b61952e42e9b2bd,canonical,2,gill,kill,GK_ill_F0_7_VOT_8,GK,ill,7,8,train,1,GK_ill,voiced,voiceless,voiceless,1
233494,6147c5874b61952e42e9b2bd,canonical,1,pill,bill,BP_ill_F0_9_VOT_5,BP,ill,9,5,test,1,BP_ill,voiceless,voiced,voiceless,1
234455,6147c5874b61952e42e9b2bd,canonical,1,pill,bill,BP_ill_F0_9_VOT_5,BP,ill,9,5,test,1,BP_ill,voiceless,voiced,voiceless,1
236086,6147c5874b61952e42e9b2bd,canonical,1,dill,till,DT_ill_F0_2_VOT_2,DT,ill,2,2,train,1,DT_ill,voiced,voiceless,voiced,0
237279,6147c5874b61952e42e9b2bd,canonical,1,bill,pill,BP_ill_F0_1_VOT_5,BP,ill,1,5,test,1,BP_ill,voiced,voiceless,voiced,0
238652,6147c5874b61952e42e9b2bd,canonical,1,gill,kill,GK_ill_F0_2_VOT_1,GK,ill,2,1,train,1,GK_ill,voiced,voiceless,voiced,0
239739,6147c5874b61952e42e9b2bd,canonical,1,pill,bill,BP_ill_F0_9_VOT_5,BP,ill,9,5,test,1,BP_ill,voiceless,voiced,voiceless,1
240918,6147c5874b61952e42e9b2bd,canonical,2,bill,pill,BP_ill_F0_1_VOT_5,BP,ill,1,5,test,1,BP_ill,voiced,voiceless,voiceless,1
242215,6147c5874b61952e42e9b2bd,canonical,1,kill,gill,GK_ill_F0_8_VOT_9,GK,ill,8,9,train,1,GK_ill,voiceless,voiced,voiceless,1
